date,weekofday,배추_거래량(kg),배추_가격(원/kg),무_거래량(kg),무_가격(원/kg),양파_거래량(kg),양파_가격(원/kg),건고추_거래량(kg),건고추_가격(원/kg),마늘_거래량(kg),마늘_가격(원/kg),대파_거래량(kg),대파_가격(원/kg),얼갈이배추_거래량(kg),얼갈이배추_가격(원/kg),양배추_거래량(kg),양배추_가격(원/kg),깻잎_거래량(kg),깻잎_가격(원/kg),시금치_거래량(kg),시금치_가격(원/kg),미나리_거래량(kg),미나리_가격(원/kg),당근_거래량(kg),당근_가격(원/kg),파프리카_거래량(kg),파프리카_가격(원/kg),새송이_거래량(kg),새송이_가격(원/kg),팽이버섯_거래량(kg),팽이버섯_가격(원/kg),토마토_거래량(kg),토마토_가격(원/kg),청상추_거래량(kg),청상추_가격(원/kg),백다다기_거래량(kg),백다다기_가격(원/kg),애호박_거래량(kg),애호박_가격(원/kg),캠벨얼리_거래량(kg),캠벨얼리_가격(원/kg),샤인마스캇_거래량(kg),샤인마스캇_가격(원/kg)
2018-06-27,수요일,1354050.9,489.0,1285719.5,604.0,1952135.4,414.0,49.0,7143.0,108994.4,4193.0,535053.7,1383.0,362474.2,764.0,640857.0,363.0,109106.5,3001.0,105521.1,2357.0,90201.5,593.0,290504.0,1294.0,170891.0,1899.0,149290.3,1733.0,124718.0,918.0,497384.6,1058.0,43089.1,2202.0,883011.0,1208.0,435568.0,797.0,16721.0,4750.0,354.0,13175.0
2018-06-28,목요일,1448528.6,409.0,1097527.7,553.0,1762900.5,515.0,95.2,7202.0,229175.0,4203.0,607835.2,1020.0,368980.3,762.0,536875.5,363.0,104922.2,2862.0,98719.1,2042.0,22342.7,857.0,297474.8,1274.0,169450.9,1849.0,133812.5,1688.0,129492.2,840.0,496716.0,1047.0,39141.4,2158.0,854638.8,1087.0,406802.6,824.0,18779.0,5019.0,282.0,18553.0
2018-06-29,금요일,1551313.6,373.0,1005027.5,559.0,1621320.5,477.0,1384.8,8700.0,203452.2,3809.0,594668.5,1083.0,392722.9,821.0,715598.5,324.0,112315.2,2768.0,104099.0,2006.0,86925.2,647.0,320079.9,1192.0,175952.3,1871.0,154057.2,1672.0,121734.5,854.0,727853.8,1091.0,45307.8,1875.0,786815.0,1054.0,432369.0,789.0,22938.0,4877.0,462.0,15933.0
2018-06-30,토요일,1081437.8,332.0,1159723.0,494.0,1898425.0,441.0,1537.2,10842.0,178968.1,3514.0,659301.3,994.0,340771.8,815.0,671901.1,309.0,134662.6,2399.0,98003.2,2019.0,84205.0,701.0,202800.0,1283.0,187495.9,1935.0,171646.3,1666.0,128904.5,895.0,631822.0,915.0,46971.9,1660.0,793247.6,1021.0,406377.7,744.0,30781.2,4737.0,842.0,16565.0
2018-07-01,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-02,월요일,1109244.5,493.0,1410094.0,572.0,1246455.5,502.0,27.6,13333.0,188656.8,4035.0,632951.9,1213.0,404035.0,751.0,749259.5,367.0,161579.7,2398.0,102457.7,2404.0,88882.6,705.0,326856.6,1266.0,218092.3,1708.0,176149.4,1656.0,124481.0,959.0,718466.0,855.0,44113.6,1854.0,959786.2,1104.0,493593.0,844.0,24726.8,4957.0,570.0,16818.0
2018-07-03,화요일,944574.6,414.0,1174408.5,502.0,1241368.5,484.0,600.0,6450.0,144397.4,4292.0,554569.1,1228.0,337836.3,758.0,645754.5,326.0,107596.5,2305.0,100849.7,2167.0,78916.7,838.0,376315.8,1293.0,141302.7,1700.0,149315.5,1678.0,120083.5,1054.0,530902.2,879.0,43509.3,1785.0,525142.8,1197.0,292949.0,1166.0,27527.6,5361.0,452.0,15299.0
2018-07-04,수요일,1201371.1,398.0,1296324.1,378.0,1468993.5,480.0,629.0,11544.0,116702.7,3534.0,553522.5,986.0,351425.8,772.0,649587.1,356.0,105369.6,2412.0,94348.4,2030.0,73344.0,1144.0,219928.5,1291.0,143512.5,1867.0,148703.5,1664.0,116804.0,981.0,565915.5,860.0,38989.3,2220.0,454986.0,1248.0,307154.0,1248.0,34479.6,5080.0,208.0,15889.0
2018-07-05,목요일,1457947.0,355.0,1312271.5,395.0,1807112.0,472.0,69.0,8920.0,153439.3,3499.0,625949.3,885.0,345452.8,848.0,665776.5,323.0,106861.9,2426.0,82444.4,2302.0,22498.5,1115.0,318965.8,1399.0,196474.9,1671.0,154620.5,1612.0,118851.0,945.0,510794.1,878.0,30240.2,2496.0,435952.4,1522.0,312066.2,1132.0,42582.0,4901.0,544.0,16892.0
2018-07-06,금요일,1139308.9,398.0,1058276.0,420.0,1677410.6,480.0,209.0,8756.0,144288.1,3977.0,563576.5,869.0,319317.9,817.0,662625.6,301.0,105542.3,2906.0,90778.9,2481.0,80344.8,844.0,330441.0,1162.0,150180.3,1789.0,154510.8,1683.0,112134.0,952.0,503393.0,870.0,31291.3,3410.0,490620.2,2010.0,334306.0,1101.0,49905.0,4880.0,984.0,16363.0
2018-07-07,토요일,888236.0,523.0,836855.0,442.0,1371742.4,473.0,273.0,1788.0,97663.4,3518.0,518803.0,976.0,303262.4,957.0,480773.0,432.0,114071.4,3635.0,71696.0,3245.0,75596.0,1052.0,136168.0,1015.0,129121.3,2052.0,159408.7,1681.0,107607.5,1053.0,555467.0,865.0,35163.7,4875.0,517455.0,1819.0,305060.0,999.0,59835.0,4792.0,418.0,16340.0
2018-07-08,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-09,월요일,1614814.0,556.0,1683498.0,444.0,2079147.4,486.0,662.0,6911.0,129350.5,4047.0,652588.1,1008.0,334622.4,1400.0,714973.5,396.0,146280.0,3638.0,78225.9,3645.0,84687.0,1197.0,403270.5,1256.0,176548.7,2221.0,183993.2,1791.0,116317.2,1271.0,682077.6,909.0,42302.0,5393.0,656788.0,2040.0,457852.9,1227.0,67759.0,4903.0,1048.0,17590.0
2018-07-10,화요일,1451039.0,539.0,1095784.5,516.0,1324537.6,535.0,621.0,11630.0,245658.6,4122.0,596494.1,1153.0,325755.3,1499.0,613406.4,411.0,99731.6,3851.0,72324.5,4246.0,87820.8,1183.0,326181.0,1229.0,152004.5,2584.0,169782.6,1876.0,118572.5,1428.0,410420.0,958.0,43124.3,5268.0,403652.0,2418.0,358326.9,1444.0,54799.0,4859.0,1014.0,14471.0
2018-07-11,수요일,699394.8,678.0,1168755.0,545.0,1764696.0,536.0,35.0,9097.0,249111.7,3956.0,578384.4,1067.0,327259.7,1339.0,554542.0,532.0,95606.6,4281.0,68806.6,3884.0,77352.7,1203.0,351244.0,1111.0,203487.3,2349.0,169069.0,1826.0,124144.0,1355.0,396890.0,1093.0,43156.0,4599.0,460018.0,2108.0,385877.0,1246.0,67697.0,4816.0,1962.0,16085.0
2018-07-12,목요일,972087.0,612.0,1192557.5,516.0,2846530.1,474.0,335.0,8787.0,115791.3,4238.0,601942.2,993.0,295069.6,1254.0,760343.5,369.0,94630.5,4349.0,72352.7,3493.0,24768.8,1371.0,303724.0,1118.0,236585.8,1973.0,156520.4,1833.0,126726.5,1320.0,294322.0,1185.0,41147.1,3725.0,475190.4,1988.0,342020.0,1197.0,69425.0,4546.0,528.0,14561.0
2018-07-13,금요일,1222356.5,549.0,1283404.0,478.0,2270343.0,476.0,146.8,17177.0,202660.2,3720.0,612502.3,895.0,349258.9,1167.0,567863.6,429.0,101237.3,4773.0,69555.9,3136.0,76751.6,1132.0,263908.6,1165.0,200667.3,1758.0,157547.4,1814.0,121971.5,1280.0,303103.0,1345.0,41048.0,4093.0,571459.0,1846.0,439067.0,1088.0,80562.0,4659.0,1682.0,14295.0
2018-07-14,토요일,769090.6,684.0,1048946.0,441.0,1624387.1,478.0,48.0,19812.0,90185.3,4038.0,577775.4,907.0,306438.6,1242.0,505997.4,378.0,108476.9,4567.0,57632.6,3581.0,81382.0,1081.0,131810.0,992.0,259077.9,1424.0,160654.0,1808.0,116075.0,1329.0,297771.0,1465.0,49708.3,4219.0,708519.0,1563.0,472174.0,846.0,92841.0,4703.0,1434.0,13057.0
2018-07-15,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-16,월요일,1513937.7,602.0,1362056.0,525.0,2059778.5,470.0,298.0,10862.0,214773.3,4274.0,629270.7,931.0,342192.8,1480.0,616641.0,474.0,147035.9,4442.0,62177.6,4235.0,77739.4,1159.0,313764.0,1236.0,267755.0,1406.0,179004.3,1780.0,120849.5,1503.0,378080.0,1648.0,56797.2,3879.0,1063057.6,1124.0,701378.0,668.0,126442.0,4662.0,734.0,14929.0
2018-07-17,화요일,1441909.0,581.0,1131424.0,615.0,1643426.0,473.0,49.0,16857.0,141171.6,4155.0,657130.5,851.0,364434.2,1268.0,644154.0,499.0,111433.8,3977.0,55947.5,3923.0,73935.2,1195.0,424338.0,1353.0,191217.6,1352.0,167365.1,1737.0,116371.0,1466.0,255180.0,1880.0,52246.6,2844.0,599044.0,1174.0,425803.1,694.0,117333.0,4449.0,1700.0,14212.0
2018-07-18,수요일,1246679.5,588.0,1188439.5,613.0,1775234.0,475.0,941.0,7364.0,101938.3,4321.0,543596.0,912.0,335432.5,1062.0,563516.8,523.0,102046.3,3705.0,55737.7,3895.0,67939.6,1244.0,312077.0,1188.0,185420.9,1391.0,151207.0,1692.0,115516.0,1284.0,332318.5,2060.0,44925.0,2413.0,547632.0,1519.0,405419.4,724.0,106387.0,4257.0,1414.0,12825.0
2018-07-19,목요일,1119611.5,613.0,1113004.0,616.0,1655538.0,455.0,206.4,16982.0,91076.0,4250.0,531302.5,897.0,310018.1,1094.0,582326.0,471.0,93153.6,3453.0,61673.1,3409.0,19481.0,1186.0,248057.0,1092.0,168560.5,1657.0,137616.7,1635.0,114506.3,1142.0,304020.2,2145.0,40835.0,2301.0,499095.2,1661.0,371164.0,680.0,113386.0,4172.0,1518.0,11635.0
2018-07-20,금요일,1142918.1,660.0,1145885.0,599.0,1699585.5,454.0,480.4,16530.0,113778.1,3864.0,497349.6,994.0,303631.2,1166.0,590196.9,471.0,97592.3,3431.0,53040.4,3473.0,71738.6,1062.0,235649.6,1093.0,156353.0,1757.0,145327.1,1565.0,104768.0,1173.0,372737.0,1891.0,41431.4,2367.0,550163.0,1527.0,397442.0,649.0,112236.0,4084.0,1810.0,12999.0
2018-07-21,토요일,711282.0,793.0,850433.0,675.0,1110919.5,484.0,429.2,12466.0,82818.2,4037.0,484198.6,1048.0,302207.6,1272.0,408684.6,881.0,109117.7,3398.0,47481.2,3147.0,68457.6,1033.0,116694.0,1075.0,148142.7,1514.0,154036.3,1520.0,100696.5,1226.0,417772.0,1523.0,44075.3,2313.0,683994.0,1377.0,412753.0,549.0,147078.0,4072.0,2326.0,12378.0
2018-07-22,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-23,월요일,1418302.5,736.0,1424821.0,617.0,1734337.0,452.0,1531.0,10770.0,119051.0,4090.0,562444.9,1095.0,380540.9,1212.0,583920.5,744.0,139433.8,3377.0,52544.8,3516.0,71907.7,1028.0,327895.2,1256.0,184734.9,1638.0,183391.4,1525.0,118545.5,1230.0,548905.2,1452.0,47957.2,2503.0,1024852.0,1145.0,606317.0,514.0,166165.0,4066.0,2400.0,11926.0
2018-07-24,화요일,1223032.7,666.0,1358941.0,626.0,1289233.2,469.0,1228.0,14121.0,175865.3,3775.0,566383.4,1080.0,379955.9,1024.0,581949.0,818.0,104339.0,3204.0,43169.6,3703.0,65075.2,1062.0,278680.0,1109.0,153894.8,1692.0,165495.1,1496.0,107949.0,1152.0,389682.0,1361.0,48126.2,2173.0,709281.0,1081.0,445784.0,516.0,153772.0,4041.0,3052.0,12444.0
2018-07-25,수요일,970315.0,817.0,1097883.5,757.0,1376564.8,493.0,407.0,14794.0,88222.7,4356.0,570053.8,965.0,380272.3,896.0,537451.0,911.0,102678.3,3156.0,44242.4,3889.0,59399.2,899.0,217674.0,1219.0,193804.7,1620.0,145655.5,1467.0,115067.0,1020.0,449324.0,1302.0,44856.9,1830.0,661576.0,1016.0,405885.0,504.0,165716.0,3993.0,1770.0,10634.0
2018-07-26,목요일,1030230.1,865.0,1172758.0,846.0,1364599.5,523.0,321.0,12263.0,91821.8,4428.0,483132.9,1108.0,369088.5,864.0,579499.1,964.0,97368.5,3295.0,39594.4,3861.0,46976.3,975.0,164483.6,1137.0,195285.9,1470.0,143408.5,1411.0,110574.0,1033.0,425789.4,1243.0,40563.3,1820.0,615801.6,957.0,371612.6,485.0,181472.0,3885.0,2978.0,9962.0
2018-07-27,금요일,905642.0,964.0,1063905.5,1007.0,1478568.5,520.0,407.0,11483.0,106250.2,4134.0,523339.2,1145.0,340224.2,985.0,544668.5,1072.0,102305.0,3788.0,35027.8,3745.0,62950.2,994.0,296279.3,1138.0,147749.4,1465.0,154623.1,1437.0,109737.5,1007.0,462211.1,1115.0,39802.4,2225.0,585499.0,1017.0,371287.0,500.0,206675.0,3982.0,1618.0,10307.0
2018-07-28,토요일,639423.7,917.0,965546.0,901.0,1392382.0,531.0,784.8,5546.0,67416.6,4194.0,475133.6,1284.0,273049.6,1322.0,434776.4,1163.0,101419.0,4388.0,28571.5,4921.0,54760.3,1340.0,113046.0,928.0,130223.7,1605.0,156683.3,1419.0,99247.0,1013.0,568520.0,923.0,41283.3,2664.0,564471.0,1215.0,329497.0,486.0,227316.0,3835.0,2892.0,10523.0
2018-07-29,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-30,월요일,1280878.0,899.0,1470006.0,857.0,1958877.0,487.0,263.9,19191.0,100408.6,3827.0,532998.5,1514.0,365371.2,1298.0,574599.5,1342.0,135789.4,4324.0,32267.4,5196.0,68381.1,1401.0,281846.0,1273.0,165563.9,1785.0,183771.0,1460.0,118361.0,1158.0,699591.0,845.0,47600.5,2709.0,778141.6,1080.0,380172.0,633.0,270887.0,3716.0,4032.0,9569.0
2018-07-31,화요일,953874.0,889.0,1247888.0,843.0,1675501.0,504.0,1773.1,15622.0,153948.5,3841.0,598371.5,1250.0,368588.2,1176.0,583253.8,1240.0,104260.4,3906.0,36974.8,4517.0,55277.9,2026.0,382404.3,1323.0,156712.0,1840.0,171865.2,1476.0,113939.7,1164.0,560814.2,784.0,50703.0,2221.0,509461.4,1066.0,268242.1,754.0,262773.0,3456.0,2794.0,9199.0
2018-08-01,수요일,1119574.5,901.0,1301612.4,827.0,1557713.8,548.0,347.0,26944.0,238878.7,3951.0,533385.8,1243.0,330518.5,1209.0,737038.1,1013.0,101942.0,3992.0,26581.5,4432.0,51772.5,2046.0,349075.0,1208.0,160646.9,1410.0,147698.3,1439.0,113988.0,1233.0,555971.0,717.0,37629.9,2212.0,434098.0,1099.0,262501.0,849.0,274129.0,3483.0,2846.0,9065.0
2018-08-02,목요일,1280811.4,819.0,1360574.1,880.0,1497284.5,584.0,1276.0,23397.0,112459.7,4321.0,589330.4,1326.0,299387.4,1529.0,630305.6,1124.0,95282.2,5394.0,20629.2,5333.0,48558.7,2617.0,400725.3,1179.0,152407.8,1634.0,156712.5,1418.0,117859.0,1236.0,447750.8,771.0,39591.0,3441.0,410129.2,1683.0,285029.2,1010.0,297469.5,3397.0,3352.0,9139.0
2018-08-03,금요일,1009308.0,823.0,1115647.9,809.0,1515184.0,560.0,1530.4,19338.0,104124.8,4277.0,549129.4,1573.0,315642.5,1954.0,546278.0,1562.0,110106.6,6698.0,18452.5,9299.0,71057.5,2296.0,236189.0,1166.0,141716.8,2273.0,184835.0,1525.0,132596.0,1588.0,456214.0,842.0,48927.1,5197.0,491770.0,2234.0,340314.0,1166.0,356144.0,3597.0,3134.0,8092.0
2018-08-04,토요일,77483.0,1097.0,93063.5,992.0,177388.0,464.0,1893.0,23917.0,20862.5,3839.0,111120.1,1376.0,54516.0,1196.0,65476.0,1199.0,17519.6,5917.0,1962.0,5423.0,5107.6,2004.0,22310.0,1002.0,12431.0,1332.0,23255.0,1822.0,16753.0,1034.0,122356.0,933.0,16530.0,5020.0,95165.0,1362.0,63774.0,816.0,180614.0,3511.0,334.0,7909.0
2018-08-05,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-06,월요일,1384216.0,818.0,1230052.6,998.0,1469954.5,603.0,1675.8,22940.0,79837.6,4196.0,628443.8,1504.0,362754.4,1791.0,710908.7,1255.0,134502.1,5277.0,15718.5,8560.0,60675.2,2549.0,235437.0,1180.0,129508.0,2782.0,204987.2,1533.0,134315.0,1576.0,600305.4,944.0,50328.6,4468.0,809621.4,1225.0,404917.0,1165.0,465972.5,3361.0,4558.0,8427.0
2018-08-07,화요일,1164974.8,776.0,1288472.6,1010.0,1472707.5,630.0,1995.0,17343.0,88416.8,3835.0,597770.1,1416.0,317067.8,1531.0,626401.6,1397.0,98864.7,4851.0,20884.2,6873.0,54089.4,3138.0,297499.0,1245.0,124826.0,3094.0,185827.7,1514.0,120291.0,1359.0,409060.0,1010.0,47187.8,3310.0,465066.0,1486.0,286861.0,1333.0,405518.0,3212.0,2782.0,9354.0
2018-08-08,수요일,992214.0,878.0,1230804.5,1113.0,1810653.0,642.0,2073.0,21901.0,135232.9,4163.0,581284.2,1466.0,318575.8,1624.0,612582.0,1338.0,97626.4,5093.0,12426.9,8295.0,44276.6,3443.0,347388.0,1284.0,107691.7,3205.0,168583.3,1506.0,123336.5,1320.0,404639.0,1241.0,41925.5,2797.0,439346.0,1948.0,262751.0,1658.0,384814.0,3186.0,4276.0,9739.0
2018-08-09,목요일,1140700.0,868.0,1506272.6,988.0,1625113.5,657.0,1255.0,24148.0,86020.7,3955.0,592084.6,1376.0,307883.8,1384.0,640970.0,1390.0,94242.0,5437.0,10769.4,8747.0,43053.3,3300.0,238276.1,1265.0,113963.0,3148.0,151895.4,1592.0,118793.5,1239.0,408567.4,1390.0,39241.0,2865.0,404211.8,2114.0,280694.6,1663.0,401835.0,3124.0,5526.0,8946.0
2018-08-10,금요일,1082665.0,826.0,1467803.3,860.0,2069300.0,586.0,2872.0,24692.0,116041.9,4089.0,566721.9,1387.0,306976.4,1514.0,573674.5,1313.0,96698.4,6083.0,15537.3,7535.0,52229.3,2965.0,273354.8,1295.0,115246.4,3057.0,154915.9,1611.0,115723.0,1262.0,437693.8,1429.0,37727.0,4121.0,396539.8,2034.0,316446.0,1585.0,415856.0,3264.0,5048.0,9169.0
2018-08-11,토요일,561857.5,970.0,938958.5,805.0,1530127.5,656.0,3054.0,23590.0,65442.7,4109.0,523658.4,1491.0,249601.5,1748.0,560875.0,1454.0,99135.7,6290.0,8771.3,9630.0,40818.1,4255.0,144578.0,1115.0,119798.0,3136.0,152875.3,1735.0,103766.5,1382.0,474397.6,1358.0,43382.7,4357.0,424989.0,1849.0,326980.0,1293.0,417906.5,3620.0,4898.0,9995.0
2018-08-12,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-13,월요일,1369621.0,986.0,1613782.5,858.0,2217641.5,618.0,2729.8,22513.0,80359.0,3789.0,622404.0,1678.0,347297.7,1788.0,733272.6,1347.0,143152.3,5261.0,9252.1,9499.0,46018.1,5666.0,326710.0,1576.0,130540.9,3295.0,184778.2,1957.0,114729.0,1511.0,846045.0,1221.0,43494.1,3667.0,551892.2,1991.0,414157.0,1334.0,561412.0,3536.0,7632.0,9508.0
2018-08-14,화요일,1163535.0,1033.0,1534745.0,812.0,2285785.5,603.0,4512.8,21487.0,114309.5,4269.0,610999.5,1567.0,309691.5,1623.0,723392.3,1082.0,103792.0,4999.0,7856.5,9327.0,41963.7,5119.0,275080.0,1380.0,126772.8,3449.0,177846.6,1976.0,114329.0,1455.0,553163.2,1190.0,37988.7,3953.0,394747.0,2163.0,324920.0,1363.0,506824.4,3529.0,5158.0,8957.0
2018-08-15,수요일,997166.0,1109.0,1354603.0,805.0,1996835.8,602.0,3436.0,21762.0,72899.5,3853.0,613361.8,1541.0,291254.1,1773.0,745892.9,775.0,101671.9,4934.0,6160.0,8308.0,39331.3,3698.0,238785.0,1488.0,92046.0,3752.0,156819.7,2000.0,109323.5,1599.0,518470.6,1141.0,33643.1,4859.0,410677.0,1931.0,350949.0,1301.0,503980.0,3458.0,8596.0,8197.0
2018-08-16,목요일,933873.5,1141.0,1229693.2,744.0,1951415.1,594.0,4386.3,21239.0,102355.8,4297.0,601712.3,1413.0,303350.7,1776.0,671283.5,835.0,95510.1,4997.0,4631.6,9218.0,37909.9,4643.0,238758.0,1449.0,65103.4,4485.0,150024.1,1907.0,115033.5,1607.0,460013.4,1156.0,33218.3,5591.0,399680.0,1796.0,327625.8,1270.0,540505.4,3372.0,6542.0,7988.0
2018-08-17,금요일,671350.8,1332.0,1172271.0,807.0,1597519.2,588.0,114821.8,1027.0,131102.2,4104.0,520748.8,1486.0,279988.7,1815.0,514845.9,1235.0,89214.6,5926.0,5460.3,11511.0,34712.3,5971.0,352325.0,1707.0,70316.6,5845.0,156573.3,1948.0,112932.0,1641.0,478682.4,1173.0,30008.0,7156.0,384546.2,1789.0,302024.0,1381.0,482732.6,3616.0,6088.0,8313.0
2018-08-18,토요일,710013.0,1445.0,860414.0,845.0,1553484.2,577.0,4540.6,22333.0,65411.7,4207.0,532534.4,1686.0,272538.6,1930.0,601471.0,957.0,97040.2,6683.0,4040.3,11415.0,36609.6,7083.0,129122.0,1304.0,65579.1,6707.0,165495.9,2044.0,98979.0,2032.0,521469.0,1184.0,37369.8,8132.0,385459.0,2079.0,295162.0,1441.0,536889.0,3683.0,5332.0,8020.0
2018-08-19,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-20,월요일,1211802.0,1309.0,1591258.0,862.0,2149058.2,613.0,4174.0,20515.0,103017.9,4121.0,622484.0,1709.0,313827.2,2191.0,816078.0,897.0,123909.7,6395.0,5841.2,12379.0,42036.2,8126.0,384717.0,1613.0,92532.0,7447.0,185312.1,2121.0,116189.0,2265.0,712058.6,1171.0,42367.6,7752.0,490592.3,2223.0,441985.0,1691.0,719416.0,3479.0,8098.0,8200.0
2018-08-21,화요일,1161050.4,1320.0,1356525.7,873.0,1810532.8,595.0,5800.0,19003.0,101327.7,4058.0,619203.8,1911.0,317101.0,2026.0,752171.8,896.0,90566.3,6619.0,5810.0,11247.0,37818.9,7643.0,349899.0,1427.0,91892.3,6193.0,165973.8,2204.0,111049.0,2215.0,498228.6,1138.0,40194.2,6865.0,334071.0,2270.0,321353.0,1765.0,698045.5,3260.0,5450.0,8082.0
2018-08-22,수요일,1219340.3,1334.0,1200797.5,1088.0,2124080.2,588.0,4523.2,19532.0,101810.6,4216.0,597284.1,2009.0,292082.0,2098.0,724219.8,892.0,92083.8,7341.0,6497.0,10295.0,34460.8,7072.0,245975.0,1515.0,90053.2,5995.0,153767.6,2272.0,118964.0,2219.0,417884.8,1213.0,39787.7,6434.0,338872.0,2245.0,361269.0,1874.0,754875.0,2953.0,5932.0,8697.0
2018-08-23,목요일,1022816.1,1488.0,1369063.0,1294.0,1527796.0,595.0,97900.0,1016.0,105198.0,4031.0,638896.4,2349.0,277710.2,2294.0,760943.2,937.0,89243.0,8751.0,5186.9,10739.0,31393.5,8000.0,305892.9,1520.0,68344.3,6646.0,160327.2,2322.0,111503.5,2241.0,361508.0,1332.0,34353.5,8206.0,341373.8,2437.0,319721.8,2039.0,640197.0,2932.0,5746.0,9141.0
2018-08-24,금요일,497671.4,1825.0,944178.3,1360.0,1011917.0,591.0,855.0,22557.0,78283.0,4344.0,519232.1,2949.0,240025.2,2491.0,547939.0,1306.0,81987.1,9370.0,5244.5,12519.0,33736.8,8370.0,232161.5,1606.0,79872.7,6935.0,153691.1,2349.0,109386.5,2385.0,304700.2,1549.0,33958.1,9009.0,346988.0,2530.0,332969.0,2175.0,307047.0,3271.0,2382.0,9664.0
2018-08-25,토요일,483451.2,1755.0,422850.2,1298.0,1202632.5,644.0,2548.0,22371.0,71644.3,4480.0,444851.5,2912.0,192467.2,2143.0,445704.4,1152.0,89374.0,7658.0,6905.2,8363.0,34576.5,7401.0,104089.0,1317.0,85196.2,5627.0,171337.2,2432.0,107491.5,2611.0,331848.6,1673.0,43734.6,6385.0,455299.0,1820.0,356893.0,1661.0,369756.0,3764.0,5082.0,10426.0
2018-08-26,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-27,월요일,1475251.6,1307.0,1718919.5,957.0,1901032.3,640.0,3979.7,20468.0,87230.1,3830.0,705069.0,2105.0,334443.8,1874.0,911563.5,800.0,126882.1,6349.0,8055.0,8516.0,39393.4,6435.0,287855.5,1962.0,144097.0,4854.0,183741.2,2384.0,104862.0,2999.0,534181.4,1683.0,45800.8,4766.0,617407.2,1543.0,479489.0,1570.0,683837.0,3557.0,8245.0,9731.0
2018-08-28,화요일,936782.0,1212.0,1158288.0,1173.0,1555713.9,626.0,4188.4,15021.0,78662.0,4228.0,546154.8,2172.0,329046.1,1453.0,753670.7,650.0,78991.0,6907.0,8596.0,6685.0,36660.8,5723.0,271042.0,1822.0,108290.0,4064.0,181590.4,2337.0,100353.0,3042.0,351467.6,1821.0,37630.5,4581.0,317888.1,1650.0,309698.0,1791.0,413997.0,3686.0,7212.0,9628.0
